"id","ranking","repo","url","description","lang","stars","forks","added_stars","time"
"2372","7","/macrozheng/mall","https://github.com/macrozheng/mall","mall项目是一套电商系统，包括前台商城系统及后台管理系统，基于SpringBoot+MyBatis实现，采用Docker容器化部署。 前台商城系统包含首页门户、商品推荐、商品搜索、商品展示、购物车、订单流程、会员中心、客户服务、帮助中心等模块。 后台管理系统包含商品管理、订单管理、会员管理、促销管理、运营管理、内容管理、统计报表、财务管理、权限管理、设置等模块。","Java","65,447","26,638","417 stars today","2023-04-24 22:34:35"
"2373","8","/jackfrued/Python-100-Days","https://github.com/jackfrued/Python-100-Days","Python - 100天从新手到大师","Python","134,874","48,909","222 stars today","2023-04-24 22:34:35"
"2374","9","/kaqijiang/Auto-GPT-ZH","https://github.com/kaqijiang/Auto-GPT-ZH","Auto-GPT中文版本及爱好者组织 同步更新原项目 AI领域创业 自媒体组织 用AI工作学习创作变现","Python","1,286","167","371 stars today","2023-04-24 22:34:35"
"2375","10","/pengzhile/pandora","https://github.com/pengzhile/pandora","潘多拉，一个不只是命令行的ChatGPT。","Python","2,080","302","231 stars today","2023-04-24 22:34:35"
"2376","11","/geekyutao/Inpaint-Anything","https://github.com/geekyutao/Inpaint-Anything","Inpaint anything using Segment Anything and inpainting models.","Jupyter Notebook","2,110","139","213 stars today","2023-04-24 22:34:35"
"2377","12","/saeedezzati/superpower-chatgpt","https://github.com/saeedezzati/superpower-chatgpt","Superpower ChatGPT Chrome Extension","JavaScript","235","26","20 stars today","2023-04-24 22:34:35"
"2378","13","/sindresorhus/awesome","https://github.com/sindresorhus/awesome","  Awesome lists about all kinds of interesting topics","","250,397","25,437","142 stars today","2023-04-24 22:34:35"
"2379","14","/BabylonJS/Babylon.js","https://github.com/BabylonJS/Babylon.js","Babylon.js is a powerful, beautiful, simple, and open game and rendering engine packed into a friendly JavaScript framework.","TypeScript","20,139","3,095","39 stars today","2023-04-24 22:34:35"
"2380","15","/imClumsyPanda/langchain-ChatGLM","https://github.com/imClumsyPanda/langchain-ChatGLM","langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识的 ChatGLM 问答","Python","3,372","354","180 stars today","2023-04-24 22:34:35"
"2381","16","/dataease/dataease","https://github.com/dataease/dataease","人人可用的开源数据可视化分析工具。","Java","10,315","1,998","202 stars today","2023-04-24 22:34:35"
"2382","17","/TheRamU/Fay","https://github.com/TheRamU/Fay","Fay是一个完整的开源项目，包含Fay控制器及数字人模型，可灵活组合出不同的应用场景：虚拟主播、现场推销货、商品导购、语音助理、远程语音助理、数字人互动、数字人面试官及心理测评、贾维斯、Her。 开源项目，非产品试用！！！","JavaScript","1,361","298","84 stars today","2023-04-24 22:34:35"
"2383","18","/l15y/wenda","https://github.com/l15y/wenda","闻达：一个LLM调用平台。为小模型外挂知识库查找和设计自动执行动作，实现不亚于于大模型的生成能力","CSS","1,659","194","96 stars today","2023-04-24 22:34:35"
"2384","19","/Yidadaa/ChatGPT-Next-Web","https://github.com/Yidadaa/ChatGPT-Next-Web","One-Click to deploy well-designed ChatGPT web UI on Vercel. 一键拥有你自己的 ChatGPT 网页服务。","TypeScript","19,792","12,151","487 stars today","2023-04-24 22:34:35"
"2385","20","/zhayujie/chatgpt-on-wechat","https://github.com/zhayujie/chatgpt-on-wechat","Wechat robot based on ChatGPT, which using OpenAI api and itchat library. 使用ChatGPT搭建微信聊天机器人，基于GPT3.5/4.0 API和itchat实现，能处理文本、语音和图片，访问操作系统和互联网。","Python","9,791","2,420","88 stars today","2023-04-24 22:34:35"
"2386","21","/tamagui/tamagui","https://github.com/tamagui/tamagui","a better universal ui system","TypeScript","5,452","208","25 stars today","2023-04-24 22:34:35"
"2387","22","/Josh-XT/Agent-LLM","https://github.com/Josh-XT/Agent-LLM","An Artificial Intelligence Automation Platform. AI Instruction management from various providers, has an adaptive memory, and a versatile plugin system with many commands including web browsing. Supports many AI providers and models and growing support every day.","Python","226","35","40 stars today","2023-04-24 22:34:35"
"2388","23","/datawhalechina/hugging-llm","https://github.com/datawhalechina/hugging-llm","HuggingLLM, Hugging Future.","Jupyter Notebook","574","84","347 stars today","2023-04-24 22:34:35"
"2389","24","/BloopAI/bloop","https://github.com/BloopAI/bloop","bloop is a fast code search engine written in Rust.","TypeScript","4,532","216","579 stars today","2023-04-24 22:34:35"
"2390","25","/Dogtiti/AutoGPT-Next-Web","https://github.com/Dogtiti/AutoGPT-Next-Web","  Assemble, configure, and deploy autonomous AI Agents in your browser.一键免费部署你的私人AutoGPT 网页应用","TypeScript","237","116","148 stars today","2023-04-24 22:34:35"
"2341","1","/suno-ai/bark","https://github.com/suno-ai/bark","  Text-Prompted Generative Audio Model","Python","7,288","453","2,849 stars today","2023-04-23 20:44:49"
"2342","2","/OpenLMLab/MOSS","https://github.com/OpenLMLab/MOSS","An open-source tool-augmented conversational language model from Fudan University","Python","5,149","436","2,084 stars today","2023-04-23 20:44:49"
"2343","3","/kaqijiang/Auto-GPT-ZH","https://github.com/kaqijiang/Auto-GPT-ZH","Auto-GPT中文版本及爱好者组织 同步更新原项目 AI领域创业 自媒体组织 用AI工作学习创作变现","Python","904","111","305 stars today","2023-04-23 20:44:49"
"2344","4","/xtekky/gpt4free","https://github.com/xtekky/gpt4free","decentralising the Ai Industry, free gpt-4/3.5 scripts through several reverse engineered api's ( poe.com, phind.com, chat.openai.com, phind.com, writesonic.com, sqlchat.ai, t3nsor.com, you.com etc...)","Python","2,081","158","956 stars today","2023-04-23 20:44:49"
"2345","5","/0hq/WebGPT","https://github.com/0hq/WebGPT","Run GPT model on the browser with WebGPU. An implementation of GPT inference in less than ~2000 lines of vanilla Javascript.","JavaScript","1,286","53","370 stars today","2023-04-23 20:44:49"
"2346","6","/BloopAI/bloop","https://github.com/BloopAI/bloop","bloop is a fast code search engine written in Rust.","TypeScript","3,922","165","211 stars today","2023-04-23 20:44:49"
"2347","7","/Dogtiti/AutoGPT-Next-Web","https://github.com/Dogtiti/AutoGPT-Next-Web","  Assemble, configure, and deploy autonomous AI Agents in your browser.一键免费部署你的私人AutoGPT 网页应用","TypeScript","85","58","14 stars today","2023-04-23 20:44:49"
"2348","8","/guillaumekln/faster-whisper","https://github.com/guillaumekln/faster-whisper","Faster Whisper transcription with CTranslate2","Python","1,375","94","107 stars today","2023-04-23 20:44:49"
"2349","9","/PlexPt/awesome-chatgpt-prompts-zh","https://github.com/PlexPt/awesome-chatgpt-prompts-zh","ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。","","33,179","10,434","269 stars today","2023-04-23 20:44:49"
"2350","10","/2dust/v2rayN","https://github.com/2dust/v2rayN","A GUI client for Windows, support Xray core and v2fly core and others","C#","41,690","7,886","58 stars today","2023-04-23 20:44:49"
"2351","11","/karpathy/nanoGPT","https://github.com/karpathy/nanoGPT","The simplest, fastest repository for training/finetuning medium-sized GPTs.","Python","18,226","2,101","111 stars today","2023-04-23 20:44:49"
"2352","12","/Significant-Gravitas/Auto-GPT-Plugin-Template","https://github.com/Significant-Gravitas/Auto-GPT-Plugin-Template","A starting point for developing your own plug-in for Auto-GPT","Python","331","59","136 stars today","2023-04-23 20:44:49"
"2353","13","/jackfrued/Python-100-Days","https://github.com/jackfrued/Python-100-Days","Python - 100天从新手到大师","Python","134,649","48,868","249 stars today","2023-04-23 20:44:49"
"2354","14","/lvwzhen/law-cn-ai","https://github.com/lvwzhen/law-cn-ai","  AI 法律助手","TypeScript","1,293","195","583 stars today","2023-04-23 20:44:49"
"2355","15","/h2oai/h2o-llmstudio","https://github.com/h2oai/h2o-llmstudio","H2O LLM Studio - a framework and no-code GUI for fine-tuning LLMs","Python","617","37","147 stars today","2023-04-23 20:44:49"
"2356","16","/sanchit-gandhi/whisper-jax","https://github.com/sanchit-gandhi/whisper-jax","","Python","1,472","67","625 stars today","2023-04-23 20:44:49"
"2357","17","/xtekky/chatgpt-clone","https://github.com/xtekky/chatgpt-clone","ChatGPT interface with better UI + running on free gpt api's","JavaScript","181","48","42 stars today","2023-04-23 20:44:49"
"2358","18","/opengeos/segment-geospatial","https://github.com/opengeos/segment-geospatial","A Python package for segmenting geospatial data with the Segment Anything Model (SAM)","Python","313","25","109 stars today","2023-04-23 20:44:49"
"2359","19","/jina-ai/gptdeploy","https://github.com/jina-ai/gptdeploy","One line to create them all","Python","473","33","107 stars today","2023-04-23 20:44:49"
"2360","20","/peterw/Gumroad-Landing-Page-Generator","https://github.com/peterw/Gumroad-Landing-Page-Generator","","Python","156","24","20 stars today","2023-04-23 20:44:49"
"2361","21","/quadratichq/quadratic","https://github.com/quadratichq/quadratic","Quadratic | Data Science Spreadsheet with Python & SQL","TypeScript","1,633","61","30 stars today","2023-04-23 20:44:49"
"2362","22","/opendilab/awesome-RLHF","https://github.com/opendilab/awesome-RLHF","A curated list of reinforcement learning with human feedback resources (continually updated)","","905","56","150 stars today","2023-04-23 20:44:49"
"2363","23","/haotian-liu/LLaVA","https://github.com/haotian-liu/LLaVA","Large Language-and-Vision Assistant built towards multimodal GPT-4 level capabilities.","Python","1,421","83","161 stars today","2023-04-23 20:44:49"
"2364","24","/OpenGVLab/Ask-Anything","https://github.com/OpenGVLab/Ask-Anything","a simple yet interesting tool for chatting about video with chatGPT, miniGPT4 and StableLM","Python","332","16","83 stars today","2023-04-23 20:44:49"
"2365","25","/axstin/rbxfpsunlocker","https://github.com/axstin/rbxfpsunlocker","FPS Unlocker for Roblox","C++","1,385","648","9 stars today","2023-04-23 20:44:49"
"2316","1","/suno-ai/bark","https://github.com/suno-ai/bark","  Text-Prompted Generative Audio Model","Python","4,526","264","1,787 stars today","2023-04-22 21:04:23"
"2317","2","/sanchit-gandhi/whisper-jax","https://github.com/sanchit-gandhi/whisper-jax","","Python","877","39","388 stars today","2023-04-22 21:04:23"
"2318","3","/xtekky/gpt4free","https://github.com/xtekky/gpt4free","decentralising the Ai Industry, free gpt-4/3.5 scripts through several reverse engineered api's ( poe.com, phind.com, chat.openai.com etc...)","Python","1,149","104","426 stars today","2023-04-22 21:04:23"
"2319","4","/dzoba/gptrpg","https://github.com/dzoba/gptrpg","A demo of an GPT-based agent existing in an RPG-like environment","JavaScript","588","57","199 stars today","2023-04-22 21:04:23"
"2320","5","/kaqijiang/Auto-GPT-ZH","https://github.com/kaqijiang/Auto-GPT-ZH","Auto-GPT中文版本及爱好者组织 同步更新原项目 AI领域创业 自媒体组织 用AI工作学习创作变现","Python","607","78","88 stars today","2023-04-22 21:04:23"
"2321","6","/jackfrued/Python-100-Days","https://github.com/jackfrued/Python-100-Days","Python - 100天从新手到大师","Python","134,418","48,833","440 stars today","2023-04-22 21:04:23"
"2322","7","/Stability-AI/StableLM","https://github.com/Stability-AI/StableLM","StableLM: Stability AI Language Models","Jupyter Notebook","10,453","527","2,207 stars today","2023-04-22 21:04:23"
"2323","8","/h2oai/h2o-llmstudio","https://github.com/h2oai/h2o-llmstudio","H2O LLM Studio - a framework and no-code GUI for fine-tuning LLMs","Python","476","32","109 stars today","2023-04-22 21:04:23"
